household_id,household_size,income_level,property_type,dwelling_area_sqm,has_garden,num_bathrooms,has_dishwasher,has_washing_machine,occupants_children,water_price_per_m3,temperature_c,daily_consumption_liters
2403,5,low,house,90.1,0,2,1,1,0,1.39,27.9,400.8
2404,5,high,house,143.7,0,1,1,1,1,1.39,27.6,400.1
2405,3,low,apartment,47.8,0,3,0,1,2,1.87,16.2,298.8
2406,4,low,house,101.4,0,2,1,1,3,1.29,33.8,381.3
2407,3,middle,apartment,127.9,1,1,1,1,1,1.89,26.9,385.2
2408,5,middle,house,36.6,0,3,1,1,0,1.12,21.5,353.6
2409,4,high,apartment,78.0,1,2,1,1,3,0.89,31.0,434.3
2410,2,low,house,68.5,0,2,0,1,1,0.75,25.1,296.6
2411,3,middle,apartment,97.4,0,3,0,0,0,2.34,18.1,258.5
2412,4,middle,house,76.5,1,1,0,1,2,2.38,31.9,362.8
2413,1,middle,apartment,43.2,1,2,1,1,1,1.94,20.6,318.0
2414,5,high,house,59.7,0,3,0,1,3,1.93,22.5,420.7
2415,2,high,house,132.4,0,2,1,0,3,0.61,20.4,289.5
2416,6,low,house,81.9,0,2,0,1,2,2.01,19.2,389.3
2417,2,middle,house,117.8,0,3,1,1,0,2.5,24.3,276.7
2418,3,middle,house,155.0,0,3,0,1,1,0.86,24.7,356.9
2419,1,high,apartment,143.9,0,2,0,1,0,1.72,22.2,237.7
2420,2,middle,apartment,103.2,1,2,0,1,2,1.34,7.9,311.2
2421,1,high,house,69.3,0,2,1,1,1,2.21,11.1,254.8
2422,2,middle,house,111.1,0,3,0,1,0,2.33,21.9,250.3
2423,5,middle,house,51.8,1,3,0,1,2,1.17,18.6,433.1
2424,3,middle,house,143.6,0,1,1,1,0,1.68,15.5,281.1
2425,5,low,house,77.6,0,1,0,1,2,1.28,11.0,328.6
2426,1,high,house,55.3,0,2,1,1,1,1.15,16.2,205.0
2427,3,middle,house,123.8,0,3,0,1,3,1.94,29.9,330.9
2428,5,middle,apartment,49.8,0,1,0,0,0,1.07,12.5,283.1
2429,1,middle,house,78.1,0,1,1,1,3,0.79,22.8,260.3
2430,5,middle,apartment,103.3,0,2,1,1,2,1.42,27.4,407.0
2431,6,middle,house,115.1,1,1,1,1,0,2.39,24.5,401.6
2432,1,middle,apartment,134.2,1,2,0,1,1,2.03,22.4,279.7
2433,5,middle,apartment,51.6,1,3,1,1,3,0.69,8.8,464.1
2434,1,middle,apartment,72.2,1,1,0,1,2,2.08,26.8,323.9
2435,1,middle,apartment,96.4,0,2,1,1,2,2.38,26.7,261.2
2436,6,middle,house,30.0,0,1,1,1,0,1.14,29.8,369.7
2437,4,middle,apartment,60.6,0,3,1,1,3,1.78,22.2,334.0
2438,4,high,house,46.2,1,3,1,1,3,1.87,29.6,447.7
2439,3,middle,house,43.9,1,1,1,1,2,1.89,29.2,361.9
2440,6,middle,house,119.5,0,3,1,1,2,1.48,16.7,441.5
2441,4,high,house,105.1,0,3,0,1,0,1.54,23.3,363.5
2442,1,middle,apartment,156.7,0,3,0,1,2,2.03,24.9,293.5
2443,2,high,house,143.3,1,3,0,1,2,1.97,16.2,361.3
2444,6,low,house,142.8,0,1,1,1,3,1.99,19.7,410.6
2445,3,middle,apartment,144.9,1,2,1,1,2,0.96,22.0,410.1
2446,1,high,apartment,51.1,0,1,0,1,1,0.83,10.7,186.8
2447,2,middle,house,99.8,1,1,1,1,2,0.8,43.3,380.8
2448,5,low,house,42.9,1,3,0,1,2,1.08,20.5,465.9
2449,3,middle,house,84.4,0,2,1,1,0,1.25,34.6,325.3
2450,6,middle,house,64.5,0,2,1,1,1,1.58,27.8,411.8
2451,6,middle,apartment,104.7,0,1,0,1,2,1.02,23.3,373.2
2452,5,low,house,169.3,1,2,1,1,3,0.89,18.6,432.6
2453,4,low,house,54.1,0,2,1,1,3,1.71,24.0,379.0
2454,2,middle,apartment,127.1,0,1,0,1,2,2.46,16.8,217.6
2455,3,low,apartment,87.0,0,2,0,1,3,1.09,18.3,324.4
2456,1,middle,apartment,122.1,0,1,1,1,0,1.16,24.4,210.0
2457,2,low,apartment,83.3,0,1,1,1,0,1.13,29.3,268.8
2458,6,high,apartment,75.8,0,2,1,1,1,0.94,16.1,426.4
2459,6,middle,apartment,108.7,0,1,1,1,1,1.49,26.1,411.3
2460,5,middle,apartment,86.1,0,2,0,0,3,0.65,18.9,373.3
2461,1,middle,house,30.0,0,1,1,1,0,1.51,21.9,207.3
2462,3,middle,house,119.7,0,3,0,1,0,1.5,31.7,302.8
2463,6,low,house,134.7,0,2,0,1,3,1.03,27.4,446.1
2464,2,low,house,96.4,1,1,0,1,3,0.68,13.0,320.9
2465,1,middle,apartment,103.2,0,1,0,1,0,0.72,21.3,236.6
2466,1,middle,house,140.9,0,3,0,1,2,0.71,27.4,277.7
2467,5,middle,house,165.5,0,2,1,1,0,0.95,26.7,382.2
2468,5,middle,house,91.2,1,3,0,1,2,1.23,28.2,455.8
2469,1,high,house,93.3,0,1,0,1,2,0.91,41.2,281.9
2470,6,low,house,74.0,1,1,1,1,2,1.87,13.8,416.3
2471,5,middle,apartment,77.2,1,3,0,1,1,1.91,22.6,430.5
2472,2,high,house,139.1,0,3,1,1,1,2.33,28.0,281.2
2473,2,middle,apartment,123.6,0,3,0,1,0,0.67,32.3,320.2
2474,1,middle,house,140.7,1,2,1,1,1,1.91,21.2,297.6
2475,4,middle,house,96.2,0,2,0,1,2,1.95,23.4,334.6
2476,3,low,house,111.6,0,3,1,1,0,0.91,12.6,276.1
2477,6,low,apartment,88.4,0,3,1,1,3,1.05,27.8,441.8
2478,2,middle,house,105.6,0,2,0,1,1,0.68,4.2,200.8
2479,6,middle,house,41.1,0,2,1,1,3,1.5,20.0,403.3
2480,1,low,house,67.0,0,1,0,0,3,0.65,30.7,241.9
2481,6,high,house,118.7,0,2,0,1,3,0.73,20.7,384.5
2482,4,low,house,127.4,0,3,1,0,1,0.76,8.0,309.2
2483,2,low,house,101.5,0,2,1,0,0,1.47,23.9,254.2
2484,2,low,apartment,116.5,0,2,1,1,3,2.24,24.8,280.6
2485,5,high,house,70.9,0,1,1,1,2,1.57,30.5,372.1
2486,2,middle,apartment,94.6,1,3,1,0,2,2.34,23.9,371.5
2487,6,low,house,118.7,0,2,1,1,3,2.05,3.2,420.2
2488,6,middle,apartment,98.5,1,2,1,1,3,1.92,31.9,513.0
2489,5,low,apartment,50.7,0,2,1,1,1,1.87,30.5,369.3
2490,6,low,house,134.9,1,2,1,0,1,2.13,22.4,466.0
2491,2,low,house,53.4,0,3,1,1,3,0.83,27.1,369.0
2492,3,middle,apartment,135.4,0,1,1,1,0,1.85,20.8,277.9
2493,5,low,house,114.2,0,3,0,1,3,1.83,23.3,399.4
2494,3,high,house,124.1,0,2,1,1,1,1.92,19.3,279.7
2495,6,high,house,103.1,0,1,0,1,3,2.21,18.9,366.3
2496,6,middle,house,130.1,0,2,0,1,2,1.26,23.0,452.7
2497,1,middle,apartment,101.2,0,3,1,1,0,0.75,23.8,239.5
2498,2,middle,house,98.2,0,3,0,1,1,2.05,29.4,292.8
2499,4,high,apartment,121.8,1,2,0,1,2,1.23,13.7,395.6
2500,2,high,apartment,126.7,0,1,1,1,2,0.6,24.4,310.8
2501,6,middle,house,96.1,0,1,0,1,2,0.54,27.0,404.8
2502,3,high,house,110.7,1,1,1,1,0,1.62,16.2,313.6
2503,6,middle,apartment,58.5,0,2,0,1,0,1.27,26.4,392.0
2504,3,low,house,139.0,0,1,1,1,0,0.97,21.4,281.2
2505,6,high,apartment,86.8,1,3,1,1,3,2.34,16.9,498.9
2506,2,middle,apartment,139.1,1,2,1,1,0,1.58,17.8,330.6
2507,6,middle,house,97.2,0,2,1,0,2,1.72,13.9,371.0
2508,4,high,house,155.6,1,1,0,1,3,1.75,19.0,405.0
2509,4,middle,apartment,79.9,1,2,1,1,0,1.86,38.0,411.1
2510,1,low,house,126.6,1,2,1,1,0,1.26,37.4,337.4
2511,2,low,apartment,64.3,0,2,0,1,1,1.02,21.7,233.6
2512,2,middle,apartment,119.8,1,1,1,1,1,1.79,9.0,290.1
2513,6,middle,house,75.2,0,2,0,1,1,0.6,18.0,411.5
2514,2,high,apartment,149.6,0,3,1,1,0,0.72,23.9,269.8
2515,6,low,apartment,103.9,1,1,1,1,0,2.44,24.0,461.1
2516,3,low,house,96.5,0,2,0,1,3,1.12,13.2,300.5
2517,1,middle,house,52.1,0,2,1,1,0,1.2,30.4,243.0
2518,2,low,apartment,73.0,1,3,1,0,0,2.16,26.4,330.7
2519,5,middle,house,103.1,0,3,1,0,0,1.73,23.2,378.0
2520,3,middle,house,71.6,0,3,0,1,1,0.95,23.5,290.4
2521,6,middle,apartment,30.0,1,1,1,1,0,2.13,16.9,412.2
2522,5,high,apartment,85.6,0,1,1,1,2,1.02,16.4,369.7
2523,3,low,apartment,144.2,1,1,0,1,1,0.87,29.5,350.3
2524,3,high,house,145.6,0,1,0,0,1,1.23,12.4,244.1
2525,4,middle,apartment,108.8,0,3,0,1,0,1.18,20.1,354.7
2526,1,middle,house,65.2,0,2,0,1,1,1.17,22.0,250.1
2527,4,middle,apartment,104.0,1,3,1,1,0,0.65,16.1,385.6
2528,1,low,house,98.4,1,1,1,1,1,1.81,28.6,310.7
2529,1,low,house,128.4,0,3,1,1,1,2.35,21.0,285.4
2530,1,low,house,144.0,1,1,1,1,0,1.49,20.2,263.5
2531,3,middle,house,91.3,0,1,0,1,3,0.62,18.6,323.8
2532,6,low,house,137.5,0,1,1,1,0,1.21,20.1,394.2
2533,2,low,apartment,132.7,1,1,1,1,1,1.08,29.6,333.8
2534,5,low,house,66.3,0,3,1,1,1,0.98,18.4,418.3
2535,2,low,house,49.9,0,1,1,1,3,1.03,37.1,322.7
2536,6,low,apartment,76.3,0,3,1,1,0,1.69,32.5,397.7
2537,4,high,apartment,76.7,0,1,1,1,2,0.74,23.7,362.0
2538,4,low,apartment,77.1,1,2,1,0,0,2.17,20.8,336.7
2539,3,low,apartment,30.0,0,3,1,1,2,1.04,18.8,343.5
2540,6,middle,house,113.3,1,1,0,1,2,0.91,19.2,465.3
2541,4,low,house,88.7,1,1,0,1,3,1.74,19.3,396.8
2542,5,middle,apartment,116.9,1,1,1,1,0,1.11,25.9,390.6
2543,4,high,apartment,84.0,0,1,1,1,0,1.1,14.0,304.2
2544,5,low,apartment,101.9,0,1,0,1,3,1.59,27.9,353.6
2545,3,low,house,154.4,0,2,1,1,3,0.72,11.7,352.3
2546,4,low,house,59.8,0,1,1,1,2,1.62,10.5,317.4
2547,3,high,house,66.3,1,2,1,1,2,1.06,24.9,390.9
2548,1,high,house,93.4,1,3,1,0,0,1.63,17.5,277.4
2549,5,low,apartment,114.4,0,1,1,1,2,1.02,29.7,376.8
2550,2,middle,apartment,84.1,1,1,1,1,2,2.06,21.2,321.0
2551,4,middle,apartment,80.8,0,2,1,1,1,1.35,19.1,322.3
2552,2,middle,house,105.1,1,1,1,1,2,1.64,20.6,323.5
2553,1,middle,apartment,91.2,1,1,1,1,2,1.57,22.0,285.6
2554,5,middle,house,116.0,0,2,0,1,2,1.04,25.9,389.2
2555,5,high,house,115.4,0,3,0,1,3,2.2,32.8,420.4
2556,5,low,house,117.2,1,3,1,1,1,0.59,14.9,432.9
2557,4,middle,house,80.2,1,1,1,1,0,1.34,10.4,383.8
2558,5,middle,apartment,75.8,0,3,1,1,3,0.54,29.4,436.9
2559,4,middle,house,132.3,0,3,1,1,2,1.52,27.9,405.7
2560,2,low,apartment,111.6,1,3,1,1,3,1.29,27.8,435.4
2561,6,middle,apartment,82.7,0,3,0,1,1,1.05,18.3,422.1
2562,6,low,house,30.5,1,3,1,1,2,2.05,24.5,500.6
2563,2,middle,apartment,69.0,0,2,1,1,0,0.6,13.0,242.2
2564,2,middle,apartment,146.3,0,2,1,1,1,2.11,28.0,273.1
2565,6,middle,apartment,77.3,1,1,1,0,1,0.88,20.7,416.8
2566,5,middle,house,135.3,1,2,1,1,3,1.25,16.4,438.0
2567,1,low,apartment,143.0,0,3,1,1,1,0.81,33.9,289.8
2568,6,low,house,93.1,0,2,1,1,2,1.58,18.9,414.0
2569,5,middle,apartment,145.2,0,1,1,1,0,2.29,17.2,343.8
2570,3,high,apartment,51.0,1,2,1,1,2,1.09,34.0,433.5
2571,4,high,house,85.8,0,1,0,1,1,2.48,19.6,285.2
2572,4,high,house,120.8,0,1,1,1,3,1.96,19.5,349.9
2573,5,low,house,58.0,1,3,1,1,1,1.44,24.1,442.2
2574,6,middle,house,121.0,1,3,1,1,3,2.04,30.1,534.4
2575,4,low,apartment,100.8,0,2,0,1,0,1.54,23.0,285.1
2576,1,low,house,69.8,1,2,0,1,0,1.96,32.6,282.3
2577,4,middle,house,78.9,0,2,0,1,3,0.95,12.9,341.8
2578,2,middle,apartment,84.0,0,3,0,1,3,1.1,19.4,307.4
2579,1,low,apartment,99.3,0,2,1,1,3,1.92,19.9,248.1
2580,2,low,house,79.1,1,1,1,1,1,2.44,27.5,333.0
2581,3,middle,apartment,78.9,0,2,1,0,1,2.02,22.4,320.5
2582,5,low,apartment,108.1,0,3,1,1,2,0.77,23.3,423.2
2583,3,middle,apartment,86.1,0,2,0,0,0,1.67,25.2,281.1
2584,4,middle,house,108.1,1,2,0,1,1,1.78,19.9,381.2
2585,2,middle,apartment,105.0,0,3,1,1,0,2.29,21.5,280.1
2586,1,middle,house,87.1,0,2,0,1,3,2.06,9.5,200.7
2587,5,low,house,108.8,1,3,0,1,3,1.4,12.6,414.3
2588,1,middle,apartment,165.5,1,2,0,1,0,1.13,29.0,302.6
2589,2,middle,apartment,122.7,0,2,1,1,1,1.48,19.5,275.9
2590,4,high,apartment,42.6,0,3,1,1,1,1.82,19.6,322.8
2591,6,low,apartment,87.5,1,2,0,1,3,1.69,15.2,465.2
2592,2,middle,apartment,147.4,0,3,1,0,3,2.14,23.9,312.8
2593,6,low,house,157.0,0,2,1,1,2,1.13,16.2,426.0
2594,3,middle,house,102.3,0,2,1,1,1,0.93,14.9,284.7
2595,6,middle,house,115.8,1,1,1,1,0,2.46,17.5,415.5
2596,3,low,house,98.7,0,2,1,1,3,1.94,26.0,357.5
2597,2,middle,apartment,75.4,1,3,1,1,3,1.88,26.0,355.3
2598,5,middle,house,51.8,1,1,1,1,2,2.41,16.1,377.9
2599,4,low,apartment,60.7,0,1,1,0,1,1.48,19.6,277.0
2600,5,middle,apartment,142.5,1,2,0,1,0,1.52,25.1,411.3
2601,4,middle,house,121.9,1,2,1,0,0,2.21,31.1,395.6
2602,3,middle,house,132.8,0,3,0,1,2,1.17,17.8,323.8
2603,4,middle,apartment,136.7,0,2,0,1,2,1.61,24.9,380.1
2604,4,low,house,71.5,0,1,1,1,2,0.84,27.0,357.4
2605,5,middle,house,131.0,0,2,0,1,2,1.38,38.2,420.4
2606,1,high,house,30.0,1,1,1,1,3,1.86,24.0,260.9
2607,1,high,apartment,78.2,0,3,1,1,0,1.08,12.6,247.1
2608,2,high,house,139.1,1,2,0,1,1,1.77,22.8,312.2
2609,1,middle,apartment,172.9,0,1,0,1,1,1.33,21.7,202.5
2610,1,low,house,180.4,0,1,1,0,3,1.94,24.6,229.3
2611,4,middle,house,92.7,0,3,0,1,2,0.77,36.4,421.0
2612,1,low,apartment,68.4,0,2,1,1,2,1.23,27.0,245.3
2613,4,high,apartment,84.7,1,3,0,1,1,2.05,18.0,350.8
2614,2,high,house,108.7,0,1,1,1,2,1.42,22.2,255.6
2615,3,low,house,30.0,0,2,1,1,1,2.29,18.1,271.1
2616,2,middle,apartment,138.0,0,2,1,1,3,1.6,10.1,287.1
2617,2,middle,house,52.4,0,2,0,1,2,1.59,12.8,281.9
2618,6,high,house,99.6,0,3,1,1,1,1.28,24.3,444.1
2619,4,middle,apartment,104.5,0,3,1,1,0,1.84,25.5,349.8
2620,1,low,house,74.4,1,2,1,1,0,0.73,22.5,284.1
2621,1,middle,house,58.4,1,2,0,1,3,0.89,27.5,306.2
2622,4,low,apartment,47.1,0,2,1,1,2,2.38,25.1,333.4
2623,3,middle,apartment,43.0,0,1,0,1,0,2.3,25.7,253.1
2624,3,middle,apartment,84.6,1,1,1,1,2,1.61,23.5,390.2
2625,3,middle,apartment,110.0,0,2,1,1,3,0.66,33.1,349.8
2626,6,low,apartment,68.9,0,1,0,1,2,2.37,24.2,386.8
2627,2,middle,house,85.3,1,3,0,1,0,1.2,25.8,353.5
2628,5,middle,house,159.7,1,2,1,1,0,1.49,28.4,441.7
2629,6,middle,apartment,30.0,0,3,0,0,1,2.28,24.9,417.8
2630,4,middle,house,109.0,1,3,0,1,0,1.31,15.2,385.0
2631,6,middle,house,111.0,0,3,1,1,2,1.72,30.0,468.8
2632,6,low,apartment,71.5,1,1,1,0,0,1.33,20.1,399.2
2633,1,middle,apartment,75.1,0,3,1,0,2,1.34,27.1,243.5
2634,3,high,apartment,103.7,0,3,0,1,2,2.31,23.8,306.6
2635,2,low,house,123.3,0,1,0,1,0,2.04,22.3,240.2
2636,6,high,house,51.7,0,2,1,1,1,1.18,36.2,450.9
2637,2,low,house,71.2,1,1,0,1,2,0.82,21.2,289.3
2638,1,high,apartment,83.0,0,1,1,1,3,1.67,20.1,243.9
2639,3,high,house,94.9,0,2,0,1,3,2.37,20.5,309.5
2640,1,middle,house,125.8,0,1,1,1,1,2.44,25.5,256.0
2641,2,high,apartment,93.1,1,2,1,1,0,1.72,28.1,347.8
2642,4,high,house,64.7,0,2,1,1,3,1.08,25.3,352.0
2643,3,low,apartment,93.1,1,1,1,1,0,2.24,33.6,324.9
2644,6,low,house,108.9,0,1,0,1,1,2.35,12.0,329.6
2645,6,high,apartment,162.5,0,2,1,0,0,0.52,20.2,377.3
2646,2,low,house,64.1,0,2,0,1,3,1.55,8.3,244.1
2647,3,low,apartment,118.3,1,2,1,1,1,2.37,27.0,389.3
2648,5,middle,apartment,131.9,0,3,1,0,3,0.95,28.1,406.5
2649,3,high,house,112.4,1,2,1,1,2,0.62,23.6,385.1
2650,1,low,apartment,111.7,0,3,1,0,0,1.93,20.8,213.6
2651,5,middle,house,107.2,0,1,0,1,3,1.11,12.1,349.2
2652,2,high,apartment,125.0,0,1,1,1,1,1.62,22.8,281.1
2653,5,middle,house,95.5,0,1,1,1,1,1.27,16.1,324.4
2654,3,low,apartment,115.5,0,3,0,0,2,1.6,20.7,312.9
2655,5,low,apartment,53.2,0,3,0,1,2,1.26,26.9,387.3
2656,4,middle,apartment,102.8,1,2,1,0,3,1.97,22.0,364.7
2657,1,high,house,97.3,1,3,0,1,0,1.78,27.6,328.8
2658,2,high,apartment,157.9,1,3,1,1,0,0.72,23.6,350.7
2659,3,high,house,95.5,0,1,0,1,3,1.36,24.8,330.6
2660,2,middle,house,117.1,0,3,1,1,3,1.53,21.9,318.9
2661,3,low,house,112.8,0,2,1,1,2,1.27,20.0,301.0
2662,6,middle,house,125.4,0,2,1,1,1,1.15,23.4,425.1
2663,1,low,house,116.2,1,3,1,1,0,1.96,22.4,319.7
2664,3,low,house,101.7,0,3,1,0,0,0.94,27.8,346.4
2665,3,middle,house,35.2,0,3,1,0,2,2.33,21.5,324.6
2666,3,low,house,79.9,0,3,0,0,0,0.78,17.6,297.3
2667,3,high,house,90.6,0,2,0,1,1,0.76,24.8,316.0
2668,5,low,house,70.4,0,1,0,1,3,0.6,17.6,369.8
2669,2,middle,house,129.4,1,3,0,1,2,2.03,20.1,340.4
2670,5,low,apartment,42.3,1,1,1,1,1,2.19,21.6,400.0
2671,2,middle,house,87.8,0,1,1,0,2,1.91,30.6,270.4
2672,5,middle,apartment,53.0,1,3,0,1,1,0.87,14.3,444.1
2673,1,low,apartment,116.9,0,1,1,1,0,1.04,24.5,235.4
2674,4,middle,apartment,122.7,0,1,1,1,3,1.81,12.3,306.7
2675,3,middle,house,93.4,0,3,0,1,2,0.5,28.5,365.9
2676,4,high,apartment,83.9,0,2,0,1,2,1.61,19.2,363.9
2677,1,middle,house,97.1,0,1,1,1,0,1.2,31.7,249.2
2678,4,low,house,95.6,1,1,1,1,2,0.76,25.4,411.6
2679,5,high,apartment,67.8,1,3,1,1,2,1.38,34.4,486.9
2680,1,low,house,30.0,0,1,0,1,1,2.4,20.7,210.8
2681,5,high,house,60.0,1,2,1,1,2,1.33,24.7,473.9
2682,3,high,apartment,90.3,0,1,0,1,3,0.8,27.6,344.1
2683,6,high,house,94.7,1,3,1,0,0,2.08,32.3,475.2
2684,5,high,house,108.9,1,3,1,0,2,1.1,34.7,475.1
2685,6,low,house,91.3,1,2,0,1,0,1.81,26.9,478.9
2686,5,middle,house,118.1,0,3,0,1,0,1.5,37.4,440.5
2687,2,low,apartment,85.6,0,3,0,1,3,2.21,30.6,311.5
2688,3,middle,apartment,94.7,1,3,0,1,3,0.58,25.4,425.9
2689,3,middle,house,140.0,0,2,0,1,0,2.42,39.3,313.5
2690,4,low,house,77.4,1,3,1,1,2,1.97,26.6,421.7
2691,4,low,house,123.3,0,3,1,1,2,1.04,23.5,404.3
2692,1,middle,house,67.6,0,2,0,1,1,0.78,22.0,217.6
2693,5,high,house,65.0,0,1,1,1,2,2.41,19.3,353.9
2694,5,middle,apartment,65.4,0,2,1,0,2,1.99,21.6,365.0
2695,6,high,apartment,126.9,1,3,0,1,2,1.67,24.8,472.3
2696,6,high,house,105.4,1,1,1,1,2,1.68,21.6,453.2
2697,6,high,house,30.0,0,3,1,1,2,1.05,24.8,407.6
2698,4,middle,house,60.0,0,3,0,1,1,0.88,15.6,334.3
2699,6,middle,house,136.9,0,2,0,0,2,1.73,18.9,390.5
2700,1,low,house,170.6,0,3,1,1,0,1.78,20.4,257.7
2701,6,middle,apartment,132.6,1,2,1,1,2,2.12,19.6,437.9
2702,5,middle,house,138.3,0,1,0,0,1,0.55,20.8,322.3
2703,3,middle,house,63.8,0,1,1,1,1,0.9,19.2,273.6
2704,4,low,house,117.0,0,2,1,1,2,1.14,35.7,397.9
2705,5,low,house,73.6,0,1,1,0,2,1.06,3.1,312.2
2706,5,middle,apartment,109.9,1,2,1,0,1,2.1,14.9,381.3
2707,6,middle,apartment,47.3,0,1,0,1,3,0.94,24.6,396.1
2708,6,middle,house,116.2,1,3,1,1,0,1.71,36.8,486.1
2709,6,middle,house,51.6,0,3,0,1,2,1.16,22.9,456.2
2710,3,high,house,114.1,0,2,0,1,2,2.4,24.6,331.0
2711,4,low,house,89.8,0,3,0,1,2,2.35,22.5,344.6
2712,3,high,apartment,86.4,0,2,0,1,0,0.9,18.3,273.5
2713,2,low,house,107.5,1,2,0,1,0,0.52,15.1,292.9
2714,6,low,apartment,150.8,1,3,1,1,3,2.21,34.4,533.1
2715,5,middle,apartment,86.6,0,3,0,1,3,2.23,19.2,369.5
2716,6,middle,apartment,39.2,1,1,1,1,3,0.9,28.6,488.4
2717,4,middle,house,91.9,1,1,1,1,2,1.38,39.9,442.4
2718,3,middle,house,37.0,0,2,1,1,3,0.97,24.4,347.1
2719,6,high,house,114.9,0,2,1,1,1,1.72,19.9,424.6
2720,2,high,house,153.8,0,2,1,1,1,2.16,7.3,256.1
2721,4,low,house,182.4,1,2,1,1,1,1.82,21.6,384.1
2722,5,low,apartment,44.5,0,1,1,1,0,2.04,21.6,317.5
2723,4,middle,apartment,81.4,0,1,1,1,3,2.03,20.9,326.1
2724,1,middle,apartment,49.6,0,3,0,1,3,0.85,38.2,296.4
2725,3,middle,house,48.6,0,3,0,0,1,2.09,25.0,278.5
2726,6,middle,apartment,62.8,0,2,1,1,1,2.06,24.4,415.4
2727,3,middle,house,72.8,0,2,0,0,3,2.43,36.2,306.7
2728,2,middle,house,65.0,0,3,0,1,3,1.94,28.5,297.0
2729,5,low,house,106.7,0,2,1,1,2,0.54,26.3,415.4
2730,6,middle,house,126.5,0,1,1,1,1,2.04,10.9,350.5
2731,1,low,apartment,65.7,0,1,1,1,3,0.88,30.4,243.3
2732,6,low,house,149.4,0,2,1,1,2,2.32,24.7,402.6
2733,5,low,apartment,106.5,1,3,1,1,1,0.69,20.5,456.1
2734,3,low,house,128.0,0,3,0,1,3,1.43,19.5,352.5
2735,4,high,apartment,89.0,0,3,0,1,3,0.98,20.3,360.0
2736,1,middle,house,45.8,1,3,1,1,3,0.8,18.5,308.3
2737,3,middle,house,107.0,1,1,1,0,1,1.01,18.0,343.4
2738,1,middle,apartment,75.4,0,3,1,0,2,1.18,13.6,259.3
2739,6,high,apartment,67.1,1,1,1,1,0,1.08,31.3,465.6
2740,3,middle,apartment,66.8,0,3,0,1,0,2.4,20.0,258.1
2741,6,high,apartment,101.4,0,2,1,1,0,0.67,20.9,414.2
2742,6,middle,apartment,123.3,1,1,1,1,1,1.14,17.3,431.6
2743,4,middle,apartment,74.6,0,2,1,1,2,1.95,21.3,332.9
2744,3,low,apartment,96.8,0,1,1,1,1,0.8,8.2,277.9
2745,1,high,apartment,67.2,1,2,1,1,1,2.19,30.1,298.5
2746,3,low,apartment,106.6,0,1,0,1,1,1.95,31.5,298.5
2747,2,high,house,107.5,0,1,1,0,0,0.78,25.4,251.4
2748,5,middle,house,114.0,1,2,0,1,2,1.38,31.6,456.4
2749,6,low,house,91.0,0,1,1,1,3,0.77,15.7,410.4
2750,1,middle,house,75.9,0,1,1,1,0,1.99,25.6,193.1
2751,6,middle,house,56.9,0,2,0,0,0,0.81,27.3,383.9
2752,5,low,apartment,84.2,0,2,1,1,1,0.53,18.6,384.1
2753,1,high,apartment,105.7,0,2,1,1,0,2.44,30.7,220.9
2754,2,low,apartment,33.4,1,3,1,1,3,1.49,27.4,398.9
2755,4,middle,apartment,98.9,0,2,0,1,0,1.29,23.0,315.4
2756,6,low,apartment,89.0,1,3,0,1,2,1.23,9.2,448.8
2757,5,high,apartment,133.0,0,1,0,1,1,2.19,14.6,315.5
2758,3,low,house,105.9,1,3,1,1,3,0.68,12.8,403.8
2759,6,middle,house,59.0,0,2,1,1,2,2.09,39.1,405.7
2760,1,high,house,172.3,0,1,1,1,1,1.9,28.4,261.9
2761,1,low,apartment,70.8,0,1,0,1,0,1.63,28.1,228.0
2762,6,low,house,98.7,0,2,1,1,0,1.07,20.9,395.4
2763,3,low,house,68.6,0,2,0,1,1,2.06,12.5,268.2
2764,2,high,apartment,78.6,0,2,0,0,3,0.86,18.0,279.8
2765,6,low,house,81.9,0,3,1,1,2,2.2,26.6,444.7
2766,4,middle,house,80.1,0,2,0,1,0,0.73,30.9,331.2
2767,1,high,house,103.7,0,3,0,1,1,0.63,13.3,243.2
2768,2,high,apartment,82.8,0,2,1,1,1,0.83,28.2,317.3
2769,1,middle,house,133.3,1,3,1,1,3,2.09,10.5,329.3
2770,6,high,apartment,84.6,1,2,0,1,2,1.78,29.6,472.6
2771,6,middle,house,119.7,0,3,0,1,2,1.02,14.1,456.8
2772,5,middle,house,121.1,0,2,1,1,0,1.46,13.8,333.8
2773,3,low,house,96.8,1,1,1,1,1,0.55,24.5,374.5
2774,1,high,house,30.0,0,3,1,1,3,0.82,18.4,284.0
2775,3,low,house,73.0,0,2,0,1,1,2.15,27.8,315.1
2776,6,middle,house,105.0,0,2,0,0,2,1.67,29.9,382.5
2777,2,middle,house,85.1,0,3,0,1,2,1.78,16.6,281.8
2778,4,middle,apartment,91.6,0,2,1,1,1,0.57,26.8,341.4
2779,3,middle,apartment,36.8,0,3,1,1,1,1.34,34.1,333.9
2780,1,low,apartment,87.2,0,1,1,1,0,0.73,25.5,221.8
2781,3,middle,house,123.6,1,3,1,1,1,2.47,31.3,371.7
2782,1,middle,apartment,49.2,0,1,1,1,0,2.43,15.3,183.1
2783,3,high,house,57.5,0,2,0,1,2,1.11,16.8,314.7
2784,6,low,house,93.1,0,1,1,1,1,0.75,26.8,418.8
2785,3,middle,house,53.1,0,1,0,1,2,0.84,22.4,272.3
