household_id,household_size,income_level,property_type,dwelling_area_sqm,num_occupants_work_from_home,has_air_conditioner,has_electric_heating,has_ev,num_major_appliances,temperature_c,electricity_price_per_kwh,daily_consumption_kwh
3894,1,middle,house,136.6,1,1,0,1,9,20.7,0.093,12.7
3895,2,high,apartment,73.3,2,0,0,0,8,18.9,0.27,9.77
3896,2,low,house,35.5,0,1,0,0,11,39.7,0.187,10.74
3897,5,low,house,47.2,0,0,1,0,7,12.0,0.126,11.2
3898,4,low,apartment,97.0,0,1,0,1,8,25.7,0.232,13.75
3899,3,middle,apartment,140.7,1,1,0,0,6,24.7,0.288,11.08
3900,1,middle,house,115.2,2,1,0,0,7,9.1,0.31,9.49
3901,2,middle,apartment,125.8,2,0,0,1,9,11.1,0.155,13.77
3902,4,high,apartment,131.4,2,0,0,0,12,-7.9,0.235,12.89
3903,3,low,house,103.1,1,1,1,0,8,33.8,0.267,12.03
3904,2,middle,apartment,134.9,2,1,0,0,9,29.1,0.311,10.35
3905,1,low,house,56.3,0,1,0,0,9,15.2,0.124,7.7
3906,2,low,house,66.9,1,1,0,0,11,13.6,0.293,10.69
3907,4,high,house,154.9,1,0,0,0,10,15.9,0.175,12.94
3908,1,middle,house,127.5,2,1,0,0,14,25.5,0.124,10.6
3909,4,low,house,67.5,2,1,1,0,12,19.4,0.137,11.28
3910,6,low,apartment,122.8,2,1,0,0,7,23.6,0.082,15.42
3911,1,middle,house,109.8,2,1,0,0,10,20.2,0.227,8.8
3912,3,low,apartment,80.0,0,0,1,0,8,32.8,0.297,8.0
3913,2,middle,house,58.9,0,1,0,0,9,22.9,0.269,6.45
3914,2,low,house,66.4,0,0,0,0,9,17.0,0.256,7.75
3915,4,middle,apartment,70.7,2,1,1,0,5,11.2,0.237,11.74
3916,6,low,house,117.0,2,1,1,0,9,26.8,0.218,14.67
3917,3,middle,house,119.9,2,1,1,0,14,16.1,0.188,13.32
3918,1,middle,apartment,38.5,0,1,0,0,14,35.0,0.141,10.38
3919,2,middle,house,173.7,1,1,0,0,10,32.4,0.104,12.24
3920,1,middle,apartment,166.4,2,1,0,0,9,34.7,0.345,11.09
3921,2,high,house,98.2,0,1,0,0,9,35.4,0.203,9.56
3922,4,low,apartment,121.1,2,1,0,0,6,18.6,0.132,13.47
3923,1,high,house,103.7,0,1,0,0,8,28.7,0.314,6.96
3924,4,high,apartment,120.5,2,1,0,0,10,23.4,0.236,11.74
3925,1,high,apartment,177.9,1,1,1,0,8,16.2,0.194,9.49
3926,6,middle,apartment,114.6,2,1,1,0,9,28.3,0.113,15.17
3927,3,high,house,55.7,2,0,0,0,9,9.3,0.114,10.67
3928,5,middle,apartment,55.2,0,1,0,0,9,31.4,0.299,11.62
3929,1,low,apartment,78.9,0,1,1,0,5,5.2,0.208,8.79
3930,2,high,apartment,114.5,2,1,0,0,8,29.1,0.247,11.04
3931,1,middle,house,93.1,1,1,1,0,7,16.0,0.225,7.43
3932,1,high,house,121.1,1,1,1,1,14,13.9,0.275,11.11
3933,2,middle,house,166.7,2,0,0,0,12,24.3,0.098,11.91
3934,5,low,house,94.4,2,1,0,0,14,21.2,0.292,13.66
3935,4,middle,house,115.7,1,1,0,0,11,17.8,0.115,11.75
3936,3,low,house,147.9,1,1,0,0,14,24.9,0.33,12.45
3937,1,middle,house,102.5,1,0,0,0,7,38.3,0.18,7.3
3938,6,middle,apartment,129.0,1,1,0,1,5,10.1,0.24,16.3
3939,6,high,house,124.7,1,1,0,1,13,20.4,0.263,15.92
3940,5,low,house,91.6,0,1,0,0,10,23.1,0.345,11.04
3941,1,middle,apartment,67.3,0,1,0,0,7,12.6,0.148,6.9
3942,4,high,house,58.1,1,0,1,0,6,13.3,0.339,10.9
3943,2,high,apartment,155.0,0,0,1,0,11,30.9,0.082,11.15
3944,4,high,house,80.6,1,0,0,0,12,7.8,0.108,12.18
3945,3,middle,house,97.0,0,0,0,0,8,37.8,0.213,8.8
3946,3,low,apartment,38.3,2,1,1,0,9,12.3,0.176,10.44
3947,1,middle,house,170.5,1,1,1,0,11,21.4,0.203,9.28
3948,3,high,house,104.3,0,1,0,1,14,9.1,0.335,13.51
3949,6,middle,apartment,56.1,1,1,1,0,8,25.2,0.275,11.36
3950,4,low,apartment,35.0,1,0,0,0,11,35.9,0.122,10.6
3951,5,low,apartment,62.1,0,1,1,1,7,29.6,0.163,14.44
3952,2,high,apartment,35.0,0,1,1,0,12,15.5,0.293,8.26
3953,2,low,apartment,53.5,0,1,0,0,12,23.8,0.109,9.68
3954,4,low,apartment,139.3,2,1,0,0,14,11.6,0.117,13.48
3955,6,middle,apartment,118.6,1,0,0,0,7,26.5,0.255,13.25
3956,4,high,house,166.4,0,0,0,1,13,25.9,0.172,15.31
3957,2,middle,house,77.0,2,1,0,0,9,20.0,0.319,10.88
3958,6,low,apartment,110.6,2,1,0,1,7,12.0,0.343,16.36
3959,1,low,apartment,161.8,2,1,0,0,7,9.4,0.334,10.0
3960,2,low,apartment,35.0,1,1,0,0,7,10.6,0.298,6.09
3961,4,low,house,82.9,2,0,0,0,5,10.8,0.223,10.01
3962,1,high,house,82.3,2,1,0,0,10,12.2,0.164,9.64
3963,2,middle,house,154.1,0,1,0,1,10,27.9,0.328,11.61
3964,4,middle,house,97.3,0,0,1,0,12,14.0,0.326,11.52
3965,3,high,apartment,74.4,1,1,1,0,13,12.9,0.198,12.03
3966,4,middle,house,89.3,2,1,0,0,9,22.0,0.31,11.02
3967,3,middle,apartment,35.0,0,1,0,0,6,14.1,0.234,7.44
3968,6,low,apartment,78.1,2,0,0,0,6,4.4,0.239,13.01
3969,6,middle,house,133.4,1,1,0,0,13,38.2,0.302,15.32
3970,2,high,house,117.9,0,0,0,0,12,16.2,0.2,8.37
3971,5,low,house,88.1,1,1,0,0,13,22.7,0.272,13.68
3972,1,middle,apartment,99.8,0,1,1,0,11,17.9,0.199,8.35
3973,5,middle,house,54.6,0,1,0,0,14,19.8,0.259,12.55
3974,5,high,house,59.9,0,1,0,0,6,12.7,0.102,9.91
3975,6,middle,house,68.0,0,1,0,0,14,3.0,0.151,13.98
3976,6,middle,apartment,35.0,2,1,0,0,10,23.6,0.163,12.43
3977,6,middle,house,69.1,0,0,0,0,6,14.4,0.126,11.14
3978,6,low,house,109.0,2,1,0,0,8,30.3,0.286,14.31
3979,5,low,apartment,126.9,2,0,0,0,13,22.4,0.349,13.38
3980,5,high,apartment,81.7,1,1,0,0,11,0.2,0.19,11.78
3981,5,low,house,99.0,0,0,0,0,5,41.5,0.184,9.35
3982,2,middle,apartment,85.8,2,1,0,1,13,20.4,0.225,12.32
3983,2,low,house,35.0,0,1,1,1,14,18.9,0.25,9.84
3984,2,middle,house,92.9,2,1,0,0,6,22.3,0.259,8.17
3985,1,middle,apartment,47.2,1,1,0,0,6,20.7,0.341,7.99
3986,2,middle,house,149.4,2,1,0,0,14,11.5,0.254,11.41
3987,5,low,apartment,57.0,0,1,0,0,9,11.6,0.119,10.17
3988,1,middle,apartment,84.8,1,1,1,0,12,36.8,0.289,10.82
3989,6,middle,apartment,119.4,0,1,0,1,6,6.8,0.095,14.83
3990,4,low,house,69.6,0,1,1,0,10,10.9,0.112,11.98
3991,4,high,house,186.1,1,1,0,1,7,42.4,0.183,18.49
3992,2,low,house,87.0,1,1,0,0,5,20.1,0.16,8.29
3993,6,middle,house,142.7,1,1,1,0,11,21.7,0.152,13.23
3994,2,middle,house,137.9,0,1,0,0,13,14.8,0.188,10.14
3995,3,high,house,130.8,0,1,0,0,9,7.6,0.196,10.31
3996,6,middle,house,111.2,0,1,0,0,12,20.8,0.251,13.94
3997,6,middle,apartment,94.9,2,0,0,1,11,19.7,0.31,16.77
3998,2,middle,house,107.8,0,0,0,0,9,21.9,0.163,8.59
3999,2,high,house,95.6,2,1,1,0,6,16.1,0.323,8.92
4000,2,high,house,125.6,1,0,0,0,13,5.3,0.298,9.44
4001,6,middle,apartment,78.1,2,0,0,1,9,25.4,0.338,15.46
4002,4,middle,house,126.9,1,1,0,0,12,29.2,0.114,13.59
4003,3,low,house,139.3,1,1,1,1,5,29.5,0.197,14.52
4004,4,middle,house,35.0,0,1,1,0,14,27.4,0.302,11.01
4005,1,middle,house,85.7,1,1,0,1,8,1.9,0.159,10.95
4006,2,high,house,35.0,0,0,0,1,12,6.6,0.242,11.28
4007,3,high,house,87.1,0,1,0,1,8,36.9,0.189,14.22
4008,6,middle,apartment,78.5,1,1,0,0,7,13.6,0.32,11.54
4009,4,low,apartment,47.2,2,0,0,0,13,14.7,0.206,12.81
4010,6,low,apartment,113.2,0,0,0,0,11,26.9,0.283,13.83
4011,1,middle,apartment,143.3,2,1,0,1,8,25.6,0.196,11.98
4012,2,middle,apartment,79.5,0,0,0,0,10,29.5,0.132,8.55
4013,1,high,house,83.5,0,1,0,1,8,5.7,0.203,10.75
4014,5,middle,apartment,105.9,1,0,0,0,12,6.4,0.348,13.81
4015,4,middle,house,38.2,1,1,0,1,5,16.1,0.22,12.42
4016,4,middle,apartment,126.6,2,1,0,1,14,12.1,0.093,16.16
4017,4,middle,house,86.8,0,0,0,0,6,27.6,0.223,11.67
4018,5,low,house,41.9,0,0,0,1,14,23.4,0.253,12.83
4019,2,middle,house,132.7,1,1,0,0,14,19.2,0.231,11.58
4020,5,low,house,112.5,1,1,1,1,10,16.0,0.281,15.38
4021,6,middle,apartment,77.8,0,1,0,1,5,24.6,0.145,13.44
4022,6,middle,house,93.1,0,1,1,0,14,28.0,0.096,14.53
4023,4,high,house,101.9,2,1,1,0,10,-7.8,0.165,15.61
4024,5,low,house,80.7,1,1,0,0,10,5.0,0.322,11.17
4025,6,low,apartment,218.8,1,1,1,0,12,37.0,0.251,18.4
4026,2,middle,apartment,65.6,1,1,0,0,12,14.3,0.291,8.18
4027,3,middle,apartment,132.4,0,1,0,0,11,9.2,0.323,9.37
4028,4,high,apartment,37.3,2,1,0,0,6,41.7,0.126,14.5
4029,5,low,apartment,114.1,0,1,0,0,12,21.1,0.338,11.68
4030,4,middle,apartment,103.2,1,1,0,0,14,29.7,0.301,12.61
4031,2,low,house,99.1,2,1,1,0,5,28.4,0.21,10.39
4032,2,low,apartment,165.1,1,1,0,0,7,17.7,0.22,10.78
4033,1,high,house,79.3,0,0,0,0,12,40.2,0.107,7.58
4034,4,middle,house,35.0,2,0,1,0,11,24.8,0.251,11.21
4035,4,middle,house,133.9,2,1,1,0,12,34.1,0.243,15.79
4036,3,middle,house,53.0,1,0,0,0,9,1.5,0.275,10.49
4037,3,low,house,143.5,1,1,0,0,14,12.3,0.316,11.54
4038,2,high,house,91.2,0,1,0,0,7,20.6,0.348,7.26
4039,1,middle,apartment,109.6,1,1,1,0,7,27.9,0.206,9.62
4040,5,high,house,127.2,2,1,1,0,11,19.7,0.088,15.9
4041,1,high,apartment,35.0,1,1,0,1,13,5.6,0.3,9.29
4042,5,middle,apartment,96.9,0,1,0,0,10,27.9,0.268,11.77
4043,5,low,house,54.0,1,1,0,0,12,27.1,0.258,13.23
4044,3,middle,apartment,142.5,2,1,1,0,13,15.2,0.099,14.15
4045,5,low,house,96.3,1,0,0,0,13,20.9,0.254,11.55
4046,4,middle,apartment,171.8,1,0,1,0,8,0.8,0.313,15.37
4047,3,high,house,135.0,0,1,0,0,13,15.8,0.344,9.18
4048,3,middle,house,110.1,1,1,0,0,6,18.2,0.233,10.2
4049,2,middle,house,85.6,0,1,1,0,14,20.9,0.098,8.51
4050,5,low,apartment,76.9,0,1,1,1,8,15.1,0.205,13.61
4051,4,middle,house,109.2,0,1,0,0,7,26.3,0.178,12.25
4052,5,high,house,137.1,1,1,0,1,6,14.5,0.336,13.47
4053,4,middle,apartment,134.1,0,0,0,0,10,21.7,0.331,11.14
4054,4,middle,apartment,116.2,2,0,0,0,9,15.0,0.337,11.24
4055,6,high,house,100.8,0,1,1,0,10,24.9,0.225,15.21
4056,4,middle,apartment,86.1,0,1,0,0,10,27.9,0.15,11.15
4057,1,middle,apartment,35.0,2,0,1,0,9,16.2,0.154,8.34
4058,3,middle,apartment,54.4,2,1,0,0,11,27.1,0.339,11.54
4059,2,high,house,57.3,2,1,0,0,6,31.3,0.102,9.51
4060,2,high,house,110.0,0,0,0,0,8,25.0,0.265,8.63
4061,6,middle,house,120.9,1,1,0,0,13,42.7,0.118,17.49
4062,1,middle,apartment,114.0,0,1,1,0,8,25.1,0.312,7.9
4063,6,high,apartment,47.4,2,1,1,1,12,20.9,0.139,15.05
4064,3,high,apartment,51.2,2,1,0,1,12,41.1,0.337,15.77
4065,4,middle,house,103.7,2,0,0,0,7,27.5,0.204,11.62
4066,4,low,house,124.2,0,1,0,0,10,18.7,0.205,11.37
4067,6,middle,house,151.0,1,0,1,0,5,28.9,0.342,13.12
4068,3,middle,house,78.3,0,0,0,0,5,16.3,0.172,8.75
4069,6,high,house,65.5,2,1,0,0,7,20.3,0.276,11.89
4070,1,middle,apartment,213.4,0,1,0,0,13,26.0,0.274,10.64
4071,1,high,house,58.1,0,1,0,0,10,20.3,0.151,6.87
4072,2,high,house,91.4,2,1,0,0,14,11.1,0.198,11.15
4073,6,middle,apartment,132.5,0,1,1,0,11,18.6,0.139,12.89
4074,1,high,apartment,92.2,2,0,0,0,11,27.9,0.262,10.17
4075,2,low,apartment,90.3,1,1,0,1,11,13.3,0.33,10.05
4076,6,low,house,69.7,1,1,0,0,7,28.1,0.209,12.47
4077,2,middle,house,75.8,1,1,0,0,13,7.4,0.11,11.39
4078,5,low,house,122.1,0,1,1,0,13,38.1,0.141,14.21
4079,4,low,house,168.8,2,0,0,1,6,35.4,0.187,16.79
4080,2,low,house,75.2,0,1,0,0,5,20.2,0.216,7.84
4081,6,high,house,108.8,2,1,0,0,5,20.9,0.217,12.68
4082,1,middle,house,145.1,1,1,1,0,11,15.1,0.344,10.08
4083,2,middle,apartment,147.0,2,0,0,0,7,10.6,0.21,9.7
4084,3,high,house,81.4,2,1,0,0,12,16.2,0.318,10.79
4085,4,middle,house,65.0,1,1,0,1,6,21.7,0.137,12.8
4086,3,middle,house,102.7,2,0,0,0,12,16.3,0.312,10.45
4087,5,middle,house,88.1,0,0,0,0,9,21.2,0.317,10.13
4088,4,high,house,77.6,1,1,0,0,13,46.8,0.201,15.78
4089,6,middle,apartment,138.0,2,1,1,0,13,9.6,0.159,17.08
4090,4,high,house,40.6,2,0,1,0,10,-12.6,0.316,14.64
4091,1,low,house,85.5,2,1,1,0,6,29.2,0.296,9.77
4092,1,high,house,53.4,2,1,1,0,10,26.7,0.315,8.34
4093,6,low,house,45.0,0,1,1,1,12,5.8,0.102,16.55
4094,3,low,apartment,144.1,0,1,1,0,6,21.3,0.329,9.88
4095,3,middle,apartment,78.5,1,1,1,0,8,15.0,0.213,9.23
4096,6,middle,apartment,52.4,0,0,1,0,13,30.4,0.251,12.56
4097,6,middle,apartment,56.9,2,1,0,0,12,-8.2,0.171,14.72
4098,6,middle,house,156.9,1,1,0,0,7,29.3,0.152,15.19
4099,6,middle,house,147.7,1,1,0,0,11,13.2,0.163,14.54
4100,3,high,apartment,65.2,1,1,0,0,5,27.9,0.268,9.36
4101,1,low,apartment,128.7,1,1,1,0,7,24.5,0.189,8.87
4102,4,middle,house,99.1,0,0,0,0,13,11.8,0.179,11.3
4103,5,middle,apartment,142.0,1,1,0,0,9,18.1,0.317,12.42
4104,6,low,apartment,138.1,1,0,0,0,5,27.5,0.334,13.19
4105,4,middle,house,174.0,1,0,1,0,6,15.5,0.192,13.06
4106,3,low,house,63.0,1,1,0,0,12,26.9,0.215,11.06
4107,5,high,apartment,104.3,2,1,0,0,7,23.6,0.14,13.09
4108,5,low,house,153.3,0,1,0,0,7,9.7,0.315,11.97
4109,1,low,house,105.1,2,1,1,0,13,39.3,0.159,11.31
4110,6,low,house,108.9,2,0,1,0,13,1.9,0.311,16.69
4111,4,middle,apartment,72.5,0,1,0,0,5,34.4,0.344,11.02
4112,4,high,apartment,36.6,2,1,1,0,11,13.2,0.274,12.2
4113,3,middle,apartment,36.0,1,1,0,1,5,27.3,0.25,11.86
4114,6,low,house,59.9,0,1,0,0,8,18.2,0.2,12.02
4115,3,high,house,120.9,2,0,1,0,13,31.4,0.189,12.79
4116,6,middle,house,35.0,1,0,0,0,5,16.3,0.268,12.06
4117,1,middle,house,100.1,1,0,1,0,7,21.9,0.284,7.86
4118,2,high,apartment,120.2,1,1,0,0,6,29.5,0.296,10.36
4119,5,middle,apartment,81.6,1,0,1,0,8,6.6,0.344,11.99
4120,3,middle,house,67.5,1,1,0,0,14,16.8,0.239,10.94
4121,1,middle,apartment,84.0,1,0,0,0,10,16.7,0.264,7.42
4122,1,high,apartment,35.0,2,1,1,0,14,16.7,0.244,10.45
4123,6,middle,house,58.5,0,0,0,1,8,34.2,0.261,13.12
4124,3,middle,house,84.7,2,0,0,0,7,17.0,0.128,10.96
4125,5,high,apartment,91.7,2,0,0,0,7,-0.5,0.345,11.52
4126,6,middle,house,126.1,2,1,0,0,13,20.4,0.231,12.49
4127,3,middle,house,128.8,1,0,1,0,8,16.5,0.215,12.37
4128,4,middle,apartment,86.3,2,1,0,1,13,16.1,0.136,15.18
4129,1,middle,house,61.1,1,1,1,0,10,3.4,0.209,8.87
4130,5,middle,apartment,76.0,1,1,1,0,7,16.6,0.277,11.4
4131,5,middle,house,102.9,1,0,0,0,5,20.9,0.162,12.8
4132,2,low,house,120.8,2,0,0,0,8,20.8,0.2,9.71
4133,4,middle,house,80.5,0,1,0,0,12,9.3,0.326,10.85
4134,4,middle,house,126.1,2,1,0,0,6,6.8,0.257,11.67
4135,5,high,house,74.6,0,1,0,0,13,11.9,0.279,11.81
4136,3,low,house,82.1,2,1,0,0,14,33.5,0.294,13.03
4137,4,middle,house,145.2,0,1,1,0,10,-7.8,0.235,15.53
4138,4,middle,apartment,144.9,2,1,0,1,9,28.0,0.336,16.57
4139,1,high,house,92.9,2,0,1,1,14,23.3,0.295,11.56
4140,5,middle,house,140.0,2,1,0,0,10,6.4,0.156,15.22
4141,2,high,house,97.2,2,0,0,0,8,11.5,0.249,9.59
4142,1,middle,house,139.7,2,0,0,0,5,11.8,0.134,9.01
4143,6,high,apartment,102.4,0,0,0,0,9,18.6,0.28,11.3
4144,2,low,apartment,141.0,1,1,0,0,13,24.1,0.095,12.57
4145,5,high,house,48.9,2,1,0,0,7,31.3,0.264,12.46
4146,1,middle,apartment,124.9,1,1,0,1,9,26.5,0.249,12.03
4147,2,low,house,52.4,1,1,1,1,8,30.1,0.226,11.33
4148,6,high,house,44.0,0,1,0,1,10,28.2,0.146,14.93
4149,4,low,house,153.4,0,0,1,0,6,15.7,0.153,12.17
4150,1,middle,apartment,87.5,0,0,1,0,9,44.9,0.234,6.63
4151,1,middle,house,120.4,0,1,1,0,9,-3.2,0.176,13.12
4152,4,high,apartment,74.8,0,0,0,0,9,7.3,0.261,8.24
4153,1,middle,apartment,159.4,1,1,0,1,11,30.5,0.193,13.95
4154,1,low,apartment,154.4,1,1,0,0,8,11.0,0.131,9.06
4155,1,low,house,35.0,2,0,0,0,12,-5.1,0.125,10.2
4156,6,middle,house,128.1,1,1,0,1,14,16.6,0.08,15.79
4157,6,middle,house,111.0,1,1,0,0,6,28.8,0.22,13.45
4158,6,low,house,160.0,1,0,0,0,7,12.3,0.117,12.74
4159,6,middle,apartment,130.6,1,1,1,0,13,23.0,0.145,15.4
4160,6,middle,house,120.8,0,0,0,0,10,17.6,0.154,12.48
4161,5,middle,apartment,122.0,2,0,0,0,12,30.2,0.306,13.8
4162,3,low,apartment,155.3,1,1,1,0,7,16.1,0.153,11.22
4163,3,middle,house,65.5,0,0,1,1,6,29.3,0.143,11.81
4164,2,middle,apartment,138.2,1,0,0,0,9,16.7,0.292,12.26
4165,6,middle,apartment,78.8,1,0,0,1,6,35.0,0.335,13.02
4166,5,middle,house,35.0,2,1,0,0,8,20.3,0.294,12.08
4167,6,low,apartment,85.1,2,0,0,0,8,34.9,0.205,11.82
4168,1,middle,apartment,163.4,2,1,1,0,13,8.3,0.323,12.79
4169,4,high,house,150.1,2,1,0,0,9,19.0,0.168,13.29
4170,6,high,house,143.4,1,1,1,1,6,18.8,0.348,14.73
4171,6,low,house,80.7,0,0,0,1,14,32.6,0.235,16.15
4172,5,low,apartment,129.7,2,1,0,0,10,18.6,0.307,13.14
4173,6,low,apartment,145.8,2,0,1,0,14,20.4,0.169,14.61
4174,5,high,house,191.0,2,1,0,0,13,28.4,0.314,15.63
4175,6,low,house,139.6,0,1,0,1,10,18.9,0.199,17.63
4176,1,middle,house,98.5,0,1,0,0,14,19.3,0.311,8.04
4177,2,low,apartment,86.6,0,1,0,0,7,12.4,0.173,7.44
4178,2,high,apartment,46.5,2,1,0,0,10,41.4,0.327,11.45
4179,2,low,house,61.2,0,1,0,0,9,13.4,0.201,8.26
4180,5,middle,house,35.0,1,1,0,0,12,21.1,0.089,12.36
4181,2,middle,apartment,73.6,2,0,0,0,12,10.5,0.145,11.12
4182,2,high,apartment,84.7,2,1,1,0,11,33.2,0.165,11.92
4183,2,middle,house,91.0,2,0,0,0,10,49.3,0.153,11.37
4184,5,high,apartment,35.0,2,0,0,0,12,8.8,0.166,11.89
4185,3,middle,apartment,107.9,0,0,0,0,7,34.0,0.126,9.98
4186,2,middle,house,128.9,0,1,0,0,9,6.9,0.23,8.31
4187,4,middle,house,35.0,2,0,0,0,13,35.1,0.302,8.59
4188,6,high,apartment,58.2,0,0,0,0,14,29.4,0.253,12.82
4189,2,middle,house,108.7,2,0,0,1,11,33.6,0.263,13.16
4190,4,low,apartment,111.4,0,1,0,0,14,20.1,0.334,12.16
4191,5,high,house,35.0,2,1,0,0,14,10.8,0.177,11.51
4192,4,middle,apartment,40.8,2,0,1,0,9,26.7,0.089,13.66
4193,5,high,house,112.6,1,1,0,0,5,7.5,0.316,12.98
4194,2,low,apartment,210.0,1,1,0,0,6,24.8,0.145,11.22
4195,6,middle,house,139.7,0,0,0,0,13,14.3,0.247,13.12
4196,3,middle,apartment,63.8,1,1,1,0,10,28.1,0.342,10.52
4197,1,high,house,58.7,1,1,1,0,12,25.4,0.1,8.44
4198,4,high,apartment,178.5,2,1,0,1,8,17.3,0.175,15.03
4199,2,low,house,76.3,0,1,0,0,6,20.9,0.293,8.48
4200,2,middle,house,125.3,0,1,1,0,13,7.2,0.106,12.15
4201,2,middle,house,185.5,1,1,0,0,9,21.7,0.347,11.64
4202,5,low,house,74.8,2,1,0,1,12,35.2,0.151,16.22
4203,5,low,house,118.4,1,1,0,0,14,16.7,0.299,12.93
4204,5,high,apartment,119.1,2,0,1,0,9,9.3,0.278,14.34
4205,3,high,house,105.7,2,1,0,0,14,1.7,0.298,11.05
4206,6,low,house,50.2,0,0,0,0,14,11.1,0.32,13.04
4207,1,low,house,35.0,2,1,0,0,12,17.7,0.203,9.06
4208,1,middle,house,42.0,1,1,1,0,11,31.0,0.148,9.18
4209,6,low,apartment,170.9,2,1,0,0,14,7.1,0.178,15.7
4210,6,middle,house,112.8,1,0,0,0,7,8.0,0.123,13.76
4211,1,low,house,35.0,1,1,0,0,13,25.3,0.115,9.39
4212,5,high,house,52.8,1,1,0,0,14,34.7,0.293,12.42
4213,2,high,apartment,35.0,0,1,0,0,11,32.5,0.15,10.24
4214,3,low,house,57.6,1,1,0,0,5,18.8,0.265,8.5
4215,6,middle,apartment,186.3,2,1,1,0,6,33.0,0.127,15.8
4216,1,middle,house,158.4,2,1,1,0,12,7.5,0.265,12.36
4217,3,low,house,35.8,1,0,0,0,12,19.0,0.112,10.55
4218,4,high,house,58.9,1,1,0,0,5,13.6,0.242,10.27
4219,4,low,house,103.5,0,1,1,0,5,40.5,0.241,10.75
4220,1,high,house,38.5,2,0,0,0,9,18.7,0.285,7.41
4221,3,high,apartment,140.7,0,1,1,0,8,17.2,0.298,10.0
4222,6,middle,apartment,100.5,0,1,0,0,10,10.9,0.237,12.21
4223,4,low,apartment,35.0,2,1,0,0,12,26.0,0.291,10.75
4224,3,low,apartment,89.8,1,0,1,0,9,6.5,0.15,13.04
4225,4,high,house,57.8,1,0,0,0,11,13.9,0.234,11.13
4226,5,middle,house,49.5,2,1,0,0,10,4.5,0.132,13.4
4227,5,low,apartment,148.8,1,1,0,1,13,27.1,0.21,16.25
4228,6,low,house,91.6,1,1,0,0,7,30.2,0.116,14.76
4229,1,high,house,56.9,2,1,0,0,7,26.7,0.277,8.17
4230,4,middle,house,131.0,2,1,0,0,7,4.9,0.253,12.96
4231,5,high,apartment,119.6,0,0,0,0,5,8.5,0.342,8.82
4232,5,high,house,35.0,0,1,1,1,6,26.9,0.096,12.77
4233,1,middle,house,136.3,0,1,0,0,5,9.3,0.165,7.83
4234,4,middle,apartment,35.0,2,1,0,1,10,22.7,0.104,12.78
4235,2,middle,house,35.0,2,0,0,0,13,37.2,0.342,10.27
4236,2,middle,apartment,96.0,1,0,0,0,6,24.3,0.312,9.53
4237,6,high,house,113.9,1,0,0,0,14,16.7,0.172,14.95
4238,5,middle,apartment,62.3,2,0,0,0,14,22.2,0.146,14.41
4239,2,low,house,103.9,0,0,1,0,12,17.7,0.321,7.87
4240,3,middle,house,127.5,2,1,0,1,14,30.5,0.131,16.26
4241,3,high,house,168.9,1,1,0,0,10,23.6,0.2,12.22
4242,2,low,house,138.3,2,0,0,1,10,11.0,0.19,13.15
4243,1,middle,house,49.5,1,1,1,1,7,34.5,0.183,12.55
4244,3,middle,house,95.1,2,1,0,1,13,6.5,0.199,15.27
4245,3,middle,house,176.5,0,1,1,0,14,0.6,0.304,14.8
4246,2,middle,apartment,52.3,1,1,1,0,12,1.8,0.101,11.22
4247,6,middle,house,68.6,2,1,1,0,11,29.7,0.33,13.89
4248,5,low,house,88.1,0,0,0,0,7,27.4,0.121,10.82
4249,2,high,apartment,68.6,1,1,0,0,9,21.0,0.206,8.52
4250,3,low,apartment,162.1,2,1,1,0,5,10.9,0.279,12.34
4251,3,middle,house,35.0,2,1,0,0,12,16.6,0.098,8.95
4252,4,high,house,122.2,1,1,0,0,9,24.0,0.29,11.06
4253,4,low,house,69.9,2,0,1,1,6,7.0,0.285,15.44
4254,6,middle,house,52.3,0,0,0,0,6,33.7,0.288,11.07
4255,1,middle,apartment,110.4,1,0,0,1,5,8.7,0.346,10.44
4256,6,high,house,140.2,2,1,1,0,9,13.9,0.307,14.93
4257,3,middle,apartment,35.0,2,1,0,0,5,36.7,0.106,11.92
4258,6,middle,house,131.7,2,1,0,0,5,14.4,0.303,13.48
4259,3,high,apartment,66.8,0,0,0,0,14,-1.2,0.304,10.42
4260,5,middle,apartment,91.0,1,0,1,1,8,9.4,0.278,16.14
4261,1,middle,apartment,136.3,2,1,0,1,9,35.5,0.142,15.2
4262,6,middle,house,107.4,2,1,0,0,13,24.9,0.178,15.35
4263,5,middle,apartment,86.8,0,0,1,0,6,17.9,0.337,10.9
4264,1,middle,house,46.5,0,0,0,0,13,28.7,0.122,8.17
4265,5,middle,house,73.8,1,1,1,0,11,13.5,0.248,12.44
4266,6,middle,house,93.3,0,1,0,0,11,8.9,0.119,11.17
4267,6,middle,apartment,89.2,0,1,0,0,14,26.9,0.237,13.18
4268,6,low,house,127.3,2,1,1,0,10,21.2,0.297,13.96
4269,5,middle,house,171.3,1,1,0,0,8,11.7,0.168,13.07
4270,3,middle,house,53.5,1,1,1,1,14,3.6,0.096,15.78
4271,6,middle,apartment,138.8,1,0,0,0,5,18.9,0.147,14.58
4272,6,middle,apartment,38.9,0,1,0,0,6,20.0,0.237,10.15
4273,5,middle,apartment,107.8,0,1,0,0,13,29.7,0.243,13.25
4274,3,middle,house,141.2,0,0,0,0,6,33.0,0.24,9.39
4275,5,low,apartment,68.4,1,0,0,0,6,26.2,0.12,11.57
